prediction_track_ranking,data_subset,accuracy_top10,accuracy_top1,unk_eng_in_top10,unk_eng_avg_rank,ranking_quantile,ranking_quintile,ranking_decile,ranking_vigintile
164,Unknown Engineered only,1,0.9345794392523364,1,1.0532712550254353,0.5484949832775919,3,6,11
164,Known labs only,0.7215817055740829,0.35045259647451166,0.9773225345402573,1.6113736610047988,0.5484949832775919,3,6,11
165,All labs,0.7409038851202537,0.4885032155757202,0.9969165712272047,2.2429817213216054,0.5518394648829431,3,6,12
165,Unknown Engineered only,1,0.5268691588785047,1,1.599178150853342,0.5518394648829431,3,6,12
165,Known labs only,0.7197713196760362,0.4853739876131491,0.9966650786088613,2.3057363358705683,0.5518394648829431,3,6,12
166,All labs,0.7393181217513876,0.4652453528323496,0.9931283587349132,2.484763495175845,0.5551839464882943,3,6,12
166,Unknown Engineered only,0.9953271028037384,0.441588785046729,0.9953271028037384,1.7889507482529987,0.5551839464882943,3,6,12
166,Known labs only,0.7184373511195807,0.46717484516436397,0.9929490233444498,2.552248522586608,0.5551839464882943,3,6,12
167,All labs,0.7376442604175844,0.5418905823275483,1,1.5654518585842447,0.5585284280936454,3,6,12
167,Unknown Engineered only,1,0.8235981308411215,1,1.1484621099027408,0.5585284280936454,3,6,12
167,Known labs only,0.716245831348261,0.518913768461172,1,1.605505406741143,0.5585284280936454,3,6,12
168,All labs,0.7305964232226235,0.556779138401903,0.3767949960355916,41.32688435873509,0.5618729096989966,3,6,12
168,Unknown Engineered only,0.639018691588785,0.3866822429906542,0.639018691588785,9.442706934644631,0.5618729096989966,3,6,12
168,Known labs only,0.7380657455931396,0.57065269175798,0.3554073368270605,46.61497203128468,0.5618729096989966,3,6,12
169,All labs,0.7291868557836314,0.43590873050832524,0.9925997709452912,1.848136344057136,0.5652173913043478,3,6,12
169,Unknown Engineered only,0.991822429906542,0.5747663551401869,0.991822429906542,1.5178382762412386,0.5652173913043478,3,6,12
169,Known labs only,0.7077656026679371,0.42458313482610766,0.992663172939495,1.8780550054878484,0.5652173913043478,3,6,12
170,All labs,0.725134349396529,0.44921152321381375,0.9950665139635274,2.2578116835065,0.568561872909699,3,6,12
170,Unknown Engineered only,1,0.5151869158878505,1,1.571032883510683,0.568561872909699,3,6,12
170,Known labs only,0.70271557884707,0.4438303954263935,0.9946641257741782,2.3255947177049534,0.568561872909699,3,6,12
171,All labs,0.7242533697471588,0.5105277068099727,0.8948991278301471,2.8613653552254537,0.5719063545150501,3,6,12
171,Unknown Engineered only,0.9614485981308412,0.6764018691588785,0.9614485981308412,1.5227311980351677,0.5719063545150501,3,6,12
171,Known labs only,0.7049070986183897,0.4969985707479752,0.8894711767508338,3.0124330783810747,0.5719063545150501,3,6,12
172,All labs,0.7225795084133556,0.49132235045370454,0.33080785833847237,157.525772931942,0.5752508361204013,3,6,12
172,Unknown Engineered only,0.7429906542056075,0.35046728971962615,0.7429906542056075,9.490463951963983,0.5752508361204013,3,6,12
172,Known labs only,0.7209147212958552,0.5028108623153883,0.2971891376846117,198.09033442536932,0.5752508361204013,3,6,12
173,All labs,0.7191436877808123,0.5380142718703198,0.5168707602854374,52.21191498562598,0.5785953177257525,3,6,12
173,Unknown Engineered only,0.8796728971962616,0.5151869158878505,0.8796728971962616,3.826114696801178,0.5785953177257525,3,6,12
173,Known labs only,0.7060505002382087,0.5398761314911863,0.48727965697951403,64.61661120306093,0.5785953177257525,3,6,12
174,All labs,0.716941238657387,0.5336974715884063,0.8687340322438551,3.9353669916061875,0.5819397993311036,3,6,12
174,Unknown Engineered only,0.8960280373831776,0.4742990654205608,0.8960280373831776,2.3460066674105957,0.5819397993311036,3,6,12
174,Known labs only,0.702334444973797,0.5385421629347308,0.8665078608861363,4.104958555628504,0.5819397993311036,3,6,12
175,All labs,0.7053123072857017,0.6602061492379526,0.13919478460047574,500.0769816510106,0.5852842809364549,3,6,12
175,Unknown Engineered only,0.5315420560747663,0.5105140186915887,0.5315420560747663,29.326541053519342,0.5852842809364549,3,6,12
175,Known labs only,0.7194854692710815,0.6724154359218676,0.10719390185802763,630.2368310748475,0.5852842809364549,3,6,12
176,All labs,0.7038146418817726,0.43740639591225444,0.991806889260858,2.022568282524125,0.5886287625418061,3,6,12
176,Unknown Engineered only,0.9976635514018691,0.5957943925233645,0.9976635514018691,1.4725490824154008,0.5886287625418061,3,6,12
176,Known labs only,0.6798475464506908,0.42448785135778944,0.9913292043830395,2.075607592769775,0.5886287625418061,3,6,12
177,All labs,0.7021407805479694,0.4319443220861598,0.38613338031891464,67.12515269517299,0.5919732441471572,3,6,12
177,Unknown Engineered only,0.6658878504672897,0.352803738317757,0.6658878504672897,12.2769311300424,0.5919732441471572,3,6,12
177,Known labs only,0.7050976655550262,0.4383992377322535,0.363315864697475,77.10132459450108,0.5919732441471572,3,6,12
178,All labs,0.7016121927583473,0.4037529733063166,0.9065280592018324,3.336168237515682,0.5953177257525084,3,6,12
178,Unknown Engineered only,0.9567757009345794,0.4742990654205608,0.9567757009345794,2.122960261716026,0.5953177257525084,3,6,12
178,Known labs only,0.6808003811338733,0.3979990471653168,0.9024297284421153,3.4614589612203597,0.5953177257525084,3,6,12
179,All labs,0.7013478988635362,0.18500572636772092,0.9956831997180865,2.340646811505032,0.5986622073578596,3,6,12
179,Unknown Engineered only,1,0.17289719626168223,1,2.0691149880094315,0.5986622073578596,3,6,12
179,Known labs only,0.6769890424011434,0.18599333015721772,0.9953311100524059,2.364305916444143,0.5986622073578596,3,6,12
180,All labs,0.7010836049687252,0.5276187120077526,1,1.4750555359836217,0.6020066889632107,4,7,13
180,Unknown Engineered only,1,0.9088785046728972,1,1.0682295508811266,0.6020066889632107,4,7,13
180,Known labs only,0.6767031919961887,0.496522153406384,1,1.5143939644470843,0.6020066889632107,4,7,13
181,All labs,0.6831116201215752,0.4299180688926086,0.9692538102369835,1.9903539910733323,0.6053511705685619,4,7,13
181,Unknown Engineered only,0.9988317757009346,0.7698598130841121,0.9988317757009346,1.2091879629239313,0.6053511705685619,4,7,13
181,Known labs only,0.6573606479275845,0.40219151977131967,0.9668413530252501,2.072924378014021,0.6053511705685619,4,7,13
182,All labs,0.67324464804863,0.45863800546207384,0.005814465685842657,86.06232963733501,0.6086956521739131,4,7,13
182,Unknown Engineered only,0.005841121495327103,0,0.005841121495327103,79.48772118437785,0.6086956521739131,4,7,13
182,Known labs only,0.7276798475464507,0.49604573606479274,0.005812291567413054,86.62197346105464,0.6086956521739131,4,7,13
183,All labs,0.6730684521187561,0.45907849528675887,0.1443925645317593,135.4356491626259,0.6120401337792643,4,7,13
183,Unknown Engineered only,0.34579439252336447,0.10630841121495327,0.34579439252336447,45.37575213494551,0.6120401337792643,4,7,13
183,Known labs only,0.6997617913292044,0.4878513577894235,0.12796569795140544,148.0702612132413,0.6120401337792643,4,7,13
184,All labs,0.6596775614483306,0.38445951898511144,0.9266143952074707,3.3000705026254806,0.6153846153846154,4,7,13
184,Unknown Engineered only,0.9509345794392523,0.34813084112149534,0.9509345794392523,2.3867931480368374,0.6153846153846154,4,7,13
184,Known labs only,0.635921867555979,0.38742258218199144,0.9246307765602668,3.388439774533431,0.6153846153846154,4,7,13
185,All labs,0.654479781517047,0.31274777552638533,0.9972689630869527,2.0725208675749327,0.6187290969899666,4,7,13
185,Unknown Engineered only,0.9988317757009346,0.4462616822429907,0.9988317757009346,1.6669444812913643,0.6187290969899666,4,7,13
185,Known labs only,0.6263935207241543,0.3018580276322058,0.9971414959504526,2.1096622220686685,0.6187290969899666,4,7,13
186,All labs,0.6538630957624879,0.42877279534842744,0.9721610430799048,2.291458389164353,0.6220735785953178,4,7,13
186,Unknown Engineered only,0.9883177570093458,0.5677570093457944,0.9883177570093458,1.5934723562859423,0.6220735785953178,4,7,13
186,Known labs only,0.6265840876607909,0.41743687470223917,0.9708432586946165,2.360369019093549,0.6220735785953178,4,7,13
187,All labs,0.6485772178662673,0.39855519337503303,0.18641529380671307,67.51704405254239,0.6254180602006689,4,7,13
187,Unknown Engineered only,0.3925233644859813,0.1985981308411215,0.3925233644859813,24.383367466454747,0.6254180602006689,4,7,13
187,Known labs only,0.6694616484040019,0.4148642210576465,0.16960457360647926,73.36521416598073,0.6254180602006689,4,7,13
188,All labs,0.6400317152673773,0.5428596599418554,0.13293982908994803,564.9593011843258,0.6287625418060201,4,7,13
188,Unknown Engineered only,0.2616822429906542,0.07593457943925233,0.2616822429906542,245.96074511259664,0.6287625418060201,4,7,13
188,Known labs only,0.6708909004287756,0.5809433063363506,0.12243925678894711,604.6076317737,0.6287625418060201,4,7,13
189,All labs,0.6327195841776055,0.3743282530173553,0.9659060875693771,1.9062918075690805,0.6321070234113713,4,7,13
189,Unknown Engineered only,0.9964953271028038,0.705607476635514,0.9964953271028038,1.3099561101786268,0.6321070234113713,4,7,13
189,Known labs only,0.6030490709861839,0.34730824202000954,0.9634111481657932,1.9655251212732066,0.6321070234113713,4,7,13
190,All labs,0.6321028984230465,0.4136199453792617,0.06801162893137168,196.0418484571737,0.6354515050167224,4,7,13
190,Unknown Engineered only,0.22780373831775702,0.04672897196261682,0.22780373831775702,81.57116971922672,0.6354515050167224,4,7,13
190,Known labs only,0.6650786088613626,0.4435445450214388,0.054978561219628394,210.5759808429882,0.6354515050167224,4,7,13
191,All labs,0.6271694123865739,0.30235221566381815,0.7795788917276011,7.618649866030752,0.6387959866220736,4,7,13
191,Unknown Engineered only,0.9439252336448598,0.4766355140186916,0.9439252336448598,2.4386917088326636,0.6387959866220736,4,7,13
191,Known labs only,0.6013339685564555,0.28813720819437827,0.7661743687470224,8.360433165241595,0.6387959866220736,4,7,13
192,All labs,0.6155404810148886,0.3282530173552991,0.9988547264558189,1.5875306347489189,0.6421404682274248,4,7,13
192,Unknown Engineered only,1,0.8189252336448598,1,1.1953031911462808,0.6421404682274248,4,7,13
192,Known labs only,0.58418294425917106,0.28823249166269654,0.9987613149118628,1.6247039064175421,0.6421404682274248,4,7,13
193,All labs,0.6142190115408334,0.2635010131265968,0.9945379261739054,2.159934661009458,0.6454849498327759,4,7,13
193,Unknown Engineered only,0.9988317757009346,0.4217289719626168,0.9988317757009346,1.7306626974422938,0.6454849498327759,4,7,13
193,Known labs only,0.5828489757027155,0.25059552167698906,0.994187708432587,2.199324129628357,0.6454849498327759,4,7,13
194,All labs,0.611047484803101,0.39344551140868644,0.03841071271253634,235.1501132122814,0.6488294314381271,4,7,13
194,Unknown Engineered only,0.1483644859813084,0.029205607476635514,0.1483644859813084,110.23882138135332,0.6488294314381271,4,7,13
194,Known labs only,0.6487851357789424,0.423153882801334,0.029442591710338258,250.1382866278375,0.6488294314381271,4,7,13
195,All labs,0.6090212316095498,0.4007576424984583,0.8755175755440049,3.3858793872182074,0.6521739130434783,4,7,14
195,Unknown Engineered only,0.9042056074766355,0.4182242990654206,0.9042056074766355,2.395448376697394,0.6521739130434783,4,7,14
195,Known labs only,0.584945212005717,0.39933301572177227,0.8731777036684135,3.482804517057066,0.6521739130434783,4,7,14
196,All labs,0.6047044313276363,0.42269403576777376,0.9510175314950224,2.3307953982596814,0.6555183946488294,4,7,14
196,Unknown Engineered only,0.985981308411215,0.6074766355140186,0.985981308411215,1.5461442889692376,0.6555183946488294,4,7,14
196,Known labs only,0.5736064792758456,0.4076226774654597,0.9481657932348737,2.410144220675237,0.6555183946488294,4,7,14
197,All labs,0.6004757290106598,0.26332481719672274,1,1.712323772742623,0.6588628762541806,4,7,14
197,Unknown Engineered only,1,0.6016355140186916,1,1.3913256299498973,0.6588628762541806,4,7,14
197,Known labs only,0.5678894711767508,0.23573130061934255,1,1.7415635963008054,0.6588628762541806,4,7,14
198,All labs,0.5987137697119197,0.26156285789798256,0.9679323407629283,1.9553921304684165,0.6622073578595318,4,7,14
198,Unknown Engineered only,1,0.5245327102803738,1,1.5573697450340886,0.6622073578595318,4,7,14
198,Known labs only,0.5659838018103859,0.2401143401619819,0.9653168175321581,1.9920291482974781,0.6622073578595318,4,7,14
199,All labs,0.5973042022729275,0.2649105805655889,0.8772795348427451,3.3472311499296774,0.6655518394648829,4,7,14
199,Unknown Engineered only,0.9848130841121495,0.5397196261682243,0.9848130841121495,1.6907316945653226,0.6655518394648829,4,7,14
199,Known labs only,0.5656979514054311,0.24249642686993805,0.8685088137208195,3.5389798035707263,0.6655518394648829,4,7,14
200,All labs,0.5961589287287463,0.4023434058673245,0.999559510175315,1.993671774446186,0.6688963210702341,4,7,14
200,Unknown Engineered only,1,0.5677570093457944,1,1.493375338445519,0.6688963210702341,4,7,14
200,Known labs only,0.5632205812291567,0.3888518342067651,0.9995235826584088,2.0412139310300397,0.6688963210702341,4,7,14
201,All labs,0.5945731653598801,0,0.9627345608316448,11.993622815752582,0.6722408026755853,4,7,14
201,Unknown Engineered only,0.9976635514018691,0,0.9976635514018691,10.114629733548421,0.6722408026755853,4,7,14
201,Known labs only,0.5616960457360648,0,0.9598856598380181,12.161469504985474,0.6722408026755853,4,7,14
202,All labs,0.5737820456347459,0.3928288256541274,0.9363932693154788,2.327312662267636,0.6755852842809364,4,7,14
202,Unknown Engineered only,0.9766355140186916,0.6530373831775701,0.9766355140186916,1.5404290673170966,0.6755852842809364,4,7,14
202,Known labs only,0.540924249642687,0.37160552644116246,0.9331110052405908,2.4069763418739547,0.6755852842809364,4,7,14
203,All labs,0.5726367720905647,0.2946876927142983,0.991542595366047,1.4785965960862597,0.6789297658862876,4,7,14
203,Unknown Engineered only,1,0.7815420560747663,1,1.2098293296201896,0.6789297658862876,4,7,14
203,Known labs only,0.5377798951881848,0.2549785612196284,0.9908527870414483,1.502989325755033,0.6789297658862876,4,7,14
204,All labs,0.5684961677385253,0.24596951810413178,0.9987666284908818,2.0996659601842635,0.6822742474916388,4,7,14
204,Unknown Engineered only,1,0.4100467289719626,1,1.7758464362672168,0.6822742474916388,4,7,14
204,Known labs only,0.5333015721772273,0.2325869461648404,0.9986660314435446,2.1285480873223794,0.6822742474916388,4,7,14
205,All labs,0.5648841511761078,0.3239362170733856,0.7559686371244825,3.3297787322353445,0.68561872909699,4,7,14
205,Unknown Engineered only,0.9532710280373832,0.7710280373831776,0.9532710280373832,1.4488332626798053,0.68561872909699,4,7,14
205,Known labs only,0.533206288708909,0.28747022391615057,0.7398761314911863,3.563623949805485,0.68561872909699,4,7,14
206,All labs,0.5561624526473439,0.23971456259360407,1,1.3040758955824572,0.6889632107023411,4,7,14
206,Unknown Engineered only,1,0.8481308411214953,1,1.1152259976226573,0.6889632107023411,4,7,14
206,Known labs only,0.5199618866126727,0.19009051929490234,1,1.3208218127126945,0.6889632107023411,4,7,14
207,All labs,0.5496432032420051,0.24852435908730508,0.999911902035063,1.6013940784900142,0.6923076923076923,4,7,14
207,Unknown Engineered only,1,0.6296728971962616,1,1.3756964548705568,0.6923076923076923,4,7,14
207,Known labs only,0.5129109099571224,0.21743687470223916,0.9999047165316818,1.6213596583885825,0.6923076923076923,4,7,14
208,All labs,0.5300854550259889,0.21354946700731214,1,1.5928067604463478,0.6956521739130435,4,7,14
208,Unknown Engineered only,1,0.6063084112149533,1,1.3795481073282225,0.6956521739130435,4,7,14
208,Known labs only,0.49175797999047166,0.18151500714626012,1,1.6115906529755535,0.6956521739130435,4,7,14
209,All labs,0.5262091445687604,0.3321293278125275,1,1.3561319980243447,0.6989966555183946,4,7,14
209,Unknown Engineered only,1,0.8247663551401869,1,1.1433496045026161,0.6989966555183946,4,7,14
209,Known labs only,0.4875655073844688,0.29194854692710814,1,1.3751422474728,0.6989966555183946,4,7,14
210,All labs,0.5250638710245793,0.3026165095586292,0.02105541361994538,394.8845928179289,0.7023411371237458,4,8,15
210,Unknown Engineered only,0.05957943925233645,0.015186915887850467,0.05957943925233645,291.96503364498096,0.7023411371237458,4,8,15
210,Known labs only,0.5630300142925202,0.3260600285850405,0.017913292043830395,404.73080585024474,0.7023411371237458,4,8,15
211,All labs,0.5235662056206501,0.33574134437494496,0.34137961413091356,124.35603870213535,0.705685618729097,4,8,15
211,Unknown Engineered only,0.4719626168224299,0.43224299065420563,0.4719626168224299,45.738054728751294,0.705685618729097,4,8,15
211,Known labs only,0.5277751310147689,0.3278704144830872,0.3307289185326346,134.92636249967956,0.705685618729097,4,8,15
212,All labs,0.5222447361465951,0.2928376354506211,0.029160426394150295,401.99856747216904,0.7090301003344481,4,8,15
212,Unknown Engineered only,0.06542056074766354,0.012850467289719626,0.06542056074766354,309.1148752794488,0.7090301003344481,4,8,15
212,Known labs only,0.5595045259647451,0.3156741305383516,0.026202953787517864,410.7061243123194,0.7090301003344481,4,8,15
213,All labs,0.5184565236543036,0.2142542507268082,0.991894987225795,1.565768523747912,0.7123745819397993,4,8,15
213,Unknown Engineered only,0.9988317757009346,0.6179906542056075,0.9988317757009346,1.4003482467303747,0.7123745819397993,4,8,15
213,Known labs only,0.47927584564078135,0.18132444020962363,0.9913292043830395,1.5800930178346237,0.7123745819397993,4,8,15
214,All labs,0.5180160338296186,0.2991806889260858,0.0022024491234252487,123.61176831928654,0.7157190635451505,4,8,15
214,Unknown Engineered only,0,0,0,126.16809233860401,0.7157190635451505,4,8,15
214,Known labs only,0.5602667937112911,0.3235826584087661,0.0023820867079561697,123.40556659249863,0.7157190635451505,4,8,15
215,All labs,0.513434939652894,0.20500396440842217,0.007928816844330895,85.11340470234214,0.7190635451505016,4,8,15
215,Unknown Engineered only,0.016355140186915886,0,0.016355140186915886,75.65649976594108,0.7190635451505016,4,8,15
215,Known labs only,0.5539780848022868,0.22172463077656027,0.007241543592186756,85.93499047252327,0.7190635451505016,4,8,15
216,All labs,0.5108800986697207,0.2346929785921945,0.9985904325610079,1.3030047073023308,0.7224080267558528,4,8,15
216,Unknown Engineered only,1,0.8878504672897196,1,1.0951521149276822,0.7224080267558528,4,8,15
216,Known labs only,0.47098618389709385,0.18141972367794187,0.998475464506908,1.3216049093970472,0.7224080267558528,4,8,15
217,All labs,0.5057704167033742,0.5057704167033742,0.11082723989075852,592.8844344565542,0.725752508361204,4,8,15
217,Unknown Engineered only,0.4252336448598131,0.4252336448598131,0.4252336448598131,62.01027983873876,0.725752508361204,4,8,15
217,Known labs only,0.512339209147213,0.512339209147213,0.08518342067651262,712.7590565559237,0.725752508361204,4,8,15
218,All labs,0.5005726367720905,0.5005726367720905,0.2450004404898247,226.22371345266487,0.7290969899665551,4,8,15
218,Unknown Engineered only,0.5607476635514018,0.5607476635514018,0.5607476635514018,23.434209092610335,0.7290969899665551,4,8,15
218,Known labs only,0.49566460219151975,0.49566460219151975,0.21924726060028585,272.1772830280982,0.7290969899665551,4,8,15
219,All labs,0.4965201303849881,0.2725751035151088,0.8284732622676416,3.494341702729146,0.7324414715719063,4,8,15
219,Unknown Engineered only,0.8761682242990654,0.43457943925233644,0.8761682242990654,2.7232308833359586,0.7324414715719063,4,8,15
219,Known labs only,0.4655550262029538,0.2593616007622677,0.8245831348261077,3.566128998085993,0.7324414715719063,4,8,15
220,All labs,0.48964848911990133,0.2943353008545503,0.25724605761606906,31.62850539862544,0.7357859531772575,4,8,15
220,Unknown Engineered only,0.23948598130841123,0.05023364485981308,0.23948598130841123,31.682513104654266,0.7357859531772575,4,8,15
220,Known labs only,0.5100524059075751,0.3142448785135779,0.25869461648404,31.624104449919532,0.7357859531772575,4,8,15
221,All labs,0.4893841952250903,0.2699321645669985,0,456.56142006356885,0.7391304347826086,4,8,15
221,Unknown Engineered only,0,0,0,457.46862451292895,0.7391304347826086,4,8,15
221,Known labs only,0.5292996665078609,0.29194854692710814,0,456.48750546658493,0.7391304347826086,4,8,15
222,All labs,0.4785481455378381,0.2504625143159193,0.005109681966346577,502.607276857522,0.7424749163879598,4,8,15
222,Unknown Engineered only,0.018691588785046728,0.002336448598130841,0.018691588785046728,427.87049340857453,0.7424749163879598,4,8,15
222,Known labs only,0.5160552644116246,0.2707003334921391,0.004001905669366365,509.2503564832769,0.7424749163879598,4,8,15
223,All labs,0.47414324729098756,0.1981323231433354,1,1.5696481129414843,0.745819397993311,4,8,15
223,Unknown Engineered only,1,0.6285046728971962,1,1.341643070579613,0.745819397993311,4,8,15
223,Known labs only,0.43125297760838494,0.16303001429252026,1,1.5898715778721817,0.745819397993311,4,8,15
224,All labs,0.4648929609726015,0.18870584089507533,1,1.158666751859435,0.7491638795986622,4,8,15
224,Unknown Engineered only,1,0.9334112149532711,1,1.048230156738531,0.7491638795986622,4,8,15
224,Known labs only,0.42124821343496904,0.12796569795140544,1,1.1681716836664586,0.7491638795986622,4,8,15
225,All labs,0.4609285525504361,0.18262708131442162,0,153.313499770768,0.7525083612040134,4,8,16
225,Unknown Engineered only,0,0,0,146.01548903792107,0.7525083612040134,4,8,16
225,Known labs only,0.49852310624106716,0.1975226298237256,0,153.92459318852534,0.7525083612040134,4,8,16
226,All labs,0.4467447801955775,0.19099638798343757,0.9992071183155669,1.234079274846306,0.7558528428093646,4,8,16
226,Unknown Engineered only,1,0.9252336448598131,1,1.0674766458386336,0.7558528428093646,4,8,16
226,Known labs only,0.4016198189614102,0.13111005240590756,0.9991424487851358,1.24876367135124,0.7558528428093646,4,8,16
227,All labs,0.44551140868645933,0.21548762223592635,0.004492996211787508,554.0857950012858,0.7591973244147158,4,8,16
227,Unknown Engineered only,0.009345794392523364,0.0035046728971962616,0.009345794392523364,520.674983427411,0.7591973244147158,4,8,16
227,Known labs only,0.481086231538828,0.2327775131014769,0.004097189137684611,556.9036295434088,0.7591973244147158,4,8,16
228,All labs,0.442427979913664,0.25883182098493523,0,1313.9999999999995,0.7625418060200669,4,8,16
228,Unknown Engineered only,0,0,0,1313.9999999999995,0.7625418060200669,4,8,16
228,Known labs only,0.4785135778942354,0.27994282991900904,0,1313.9999999999995,0.7625418060200669,4,8,16
229,All labs,0.442163686018853,0.21522332834111532,0.002026253193551229,560.4178483273139,0.7658862876254181,4,8,16
229,Unknown Engineered only,0.008177570093457943,0.0011682242990654205,0.008177570093457943,526.8287052553525,0.7658862876254181,4,8,16
229,Known labs only,0.4775607432110529,0.23268222963315865,0.0015245354930919486,563.2501370190189,0.7658862876254181,4,8,16
230,All labs,0.4379349837018765,0.20236102546031187,0.0025548409831732885,558.9169463289678,0.7692307692307693,4,8,16
230,Unknown Engineered only,0.017523364485981307,0,0.017523364485981307,523.2787484984497,0.7692307692307693,4,8,16
230,Known labs only,0.4722248689852311,0.21886612672701286,0.001333968556455455,561.9285862265624,0.7692307692307693,4,8,16
231,All labs,0.42797991366399435,0.2346048806272575,0.006166857545590697,618.5585712991173,0.7725752508361204,4,8,16
231,Unknown Engineered only,0.016355140186915886,0.002336448598130841,0.016355140186915886,598.0807795148992,0.7725752508361204,4,8,16
231,Known labs only,0.46155312053358744,0.2535493091948547,0.00533587422582182,620.2594009815026,0.7725752508361204,4,8,16
232,All labs,0.42005109681966346,0.21998061844771385,1,1.3566658908025726,0.7759197324414716,4,8,16
232,Unknown Engineered only,1,0.8294392523364486,1,1.1598330418282898,0.7759197324414716,4,8,16
232,Known labs only,0.3727489280609814,0.170271557884707,1,1.3741225972683597,0.7759197324414716,4,8,16
233,All labs,0.406836402079112,0.1795436525416263,0.9646727160602591,1.5335349362751773,0.7792642140468228,4,8,16
233,Unknown Engineered only,0.955607476635514,0.6799065420560748,0.955607476635514,1.5166508030787056,0.7792642140468228,4,8,16
233,Known labs only,0.3620771796093378,0.1387327298713673,0.9654121010004764,1.5349203133775164,0.7792642140468228,4,8,16
234,All labs,0.4046339529556867,0.16439080257246058,1,1.1482249486155238,0.782608695652174,4,8,16
234,Unknown Engineered only,1,0.9392523364485982,1,1.0430061492307476,0.782608695652174,4,8,16
234,Known labs only,0.35607432110528825,0.10119104335397809,1,1.1572612541850853,0.782608695652174,4,8,16
235,All labs,0.40137432825301733,0.16430270460752355,0.0067835433001497665,397.98804019432197,0.7859531772575251,4,8,16
235,Unknown Engineered only,0.0455607476635514,0.0035046728971962616,0.0455607476635514,313.8020571860072,0.7859531772575251,4,8,16
235,Known labs only,0.43039542639352074,0.1774178180085755,0.003620771796093378,405.77795382885074,0.7859531772575251,4,8,16
236,All labs,0.3907144744956392,0.15232138137609022,0.9991190203506299,1.213603459328483,0.7892976588628763,4,8,16
236,Unknown Engineered only,1,0.9018691588785047,1,1.0841405483390978,0.7892976588628763,4,8,16
236,Known labs only,0.34101953311100525,0.09118627918056217,0.9990471653168176,1.2248210996223203,0.7892976588628763,4,8,16
237,All labs,0.380583208527883,0.16668134966082285,1,1.304480388423527,0.7926421404682275,4,8,16
237,Unknown Engineered only,1,0.8189252336448598,1,1.1439775554602365,0.7926421404682275,4,8,16
237,Known labs only,0.3300619342544069,0.11348261076703192,1,1.3185246720216515,0.7926421404682275,4,8,16
238,All labs,0.3723900977887411,0.17320059906616156,0.9960355915778345,1.3444917309573174,0.7959866220735786,4,8,16
238,Unknown Engineered only,1,0.7990654205607477,1,1.166337611415927,0.7959866220735786,4,8,16
238,Known labs only,0.3212005717008099,0.12215340638399237,0.9957122439256789,1.3601703772534843,0.7959866220735786,4,8,16
239,All labs,0.36921857105100875,0.1823627874196106,2.642938948110299e-4,638.2738374167983,0.7993311036789298,4,8,16
239,Unknown Engineered only,0.0011682242990654205,0,0.0011682242990654205,648.8240773581749,0.7993311036789298,4,8,16
239,Known labs only,0.39923773225345405,0.19723677941877085,1.9056693663649358e-4,637.4209366388928,0.7993311036789298,4,8,16
240,All labs,0.3682494934367016,0.17822218306757115,8.809796493700995e-5,644.0132743416033,0.802675585284281,5,9,17
240,Unknown Engineered only,0,0,0,662.9284648802138,0.802675585284281,5,9,17
240,Known labs only,0.3982848975702716,0.19275845640781325,9.528346831824679e-5,642.4945171098545,0.802675585284281,5,9,17
241,All labs,0.36340410536516604,0.12113470178838869,2.642938948110299e-4,514.6337724560889,0.8060200668896321,5,9,17
241,Unknown Engineered only,0,0,0,511.5733904436565,0.8060200668896321,5,9,17
241,Known labs only,0.393044306812768,0.13101476893758932,2.8585040495474035e-4,514.8841913705705,0.8060200668896321,5,9,17
242,All labs,0.3558276803805832,0.14729979737468066,4.4048982468504976e-4,636.5331391297932,0.8093645484949833,5,9,17
242,Unknown Engineered only,0.0011682242990654205,0.0011682242990654205,0.0011682242990654205,648.7268648015595,0.8093645484949833,5,9,17
242,Known labs only,0.3847546450690805,0.15921867555979038,3.8113387327298715e-4,635.5487546352816,0.8093645484949833,5,9,17
243,All labs,0.3549467007312131,0.11910844859483746,0,534.5604013055123,0.8127090301003345,5,9,17
243,Unknown Engineered only,0,0,0,520.983041545095,0.8127090301003345,5,9,17
243,Known labs only,0.3838970938542163,0.12882324916626967,0,535.6832907682425,0.8127090301003345,5,9,17
244,All labs,0.3519513699233548,0.14034005814465686,2.642938948110299e-4,639.1085109869152,0.8160535117056856,5,9,17
244,Unknown Engineered only,0.0011682242990654205,0,0.0011682242990654205,651.2102531217447,0.8160535117056856,5,9,17
244,Known labs only,0.38056217246307766,0.15178656503096713,1.9056693663649358e-4,638.1314372344616,0.8160535117056856,5,9,17
245,All labs,0.35177517399348074,0.14183772354858604,2.642938948110299e-4,636.3947127041223,0.8193979933110368,5,9,17
245,Unknown Engineered only,0,0,0,655.350869056057,0.8193979933110368,5,9,17
245,Known labs only,0.3804668889947594,0.15340638399237733,2.8585040495474035e-4,634.8730002081861,0.8193979933110368,5,9,17
246,All labs,0.34587261034270106,0.1389304907056647,7.928816844330896e-4,630.7400265699372,0.822742474916388,5,9,17
246,Unknown Engineered only,0.0011682242990654205,0.0011682242990654205,0.0011682242990654205,645.010085445955,0.822742474916388,5,9,17
246,Known labs only,0.3739876131491186,0.15016674606955693,7.622677465459743e-4,629.5901431889126,0.822742474916388,5,9,17
247,All labs,0.3457845123777641,0.1425425072680821,2.642938948110299e-4,643.1546451195925,0.8260869565217391,5,9,17
